priceChangePercent,priceVolatility,priceTrend,precipitation,rootZoneSoilWetness,temperatureMax,temperatureMin,precipitationDelta,soilWetnessDelta,temperatureMaxDelta,riskLevel
-6.342,7.1266,-1.0132,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-6.342,7.1266,-1.0132,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-7.7993,7.2007,-2.4385,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-7.7993,7.2007,-2.4385,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-7.7993,7.2007,-2.4385,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.1639,6.2472,-1.2139,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.1639,6.2472,-1.2139,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.1639,6.2472,-1.2139,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
6.2332,6.7096,-0.5246,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
6.2332,6.7096,-0.5246,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,MEDIUM
6.2332,6.7096,-0.5246,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,MEDIUM
-12.7445,7.6425,-1.2858,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-12.7445,7.6425,-1.2858,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-12.7445,7.6425,-1.2858,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.5184,6.5121,-2.6452,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.5184,6.5121,-2.6452,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.5184,6.5121,-2.6452,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-3.0837,6.4669,-2.4341,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-3.0837,6.4669,-2.4341,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-3.0837,6.4669,-2.4341,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-2.803,5.154,-3.7777,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-2.803,5.154,-3.7777,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-2.803,5.154,-3.7777,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-7.1707,5.2125,-3.8813,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-7.1707,5.2125,-3.8813,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-7.1707,5.2125,-3.8813,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
7.7246,6.1906,-1.9408,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
7.7246,6.1906,-1.9408,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,MEDIUM
7.7246,6.1906,-1.9408,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,MEDIUM
0.8574,6.2572,-1.5631,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.8574,6.2572,-1.5631,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.8574,6.2572,-1.5631,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-3.323,5.5241,-2.7577,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-3.323,5.5241,-2.7577,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-3.323,5.5241,-2.7577,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.4796,4.0775,-1.1047,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.4796,4.0775,-1.1047,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.4796,4.0775,-1.1047,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.7955,4.0753,-1.0143,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.7955,4.0753,-1.0143,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.7955,4.0753,-1.0143,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
4.6512,4.3761,-0.0474,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
4.6512,4.3761,-0.0474,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW_MEDIUM
4.6512,4.3761,-0.0474,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW_MEDIUM
-5.5172,4.6718,-0.3867,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-5.5172,4.6718,-0.3867,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-5.5172,4.6718,-0.3867,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-3.7307,4.1576,0.0433,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-3.7307,4.1576,0.0433,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-3.7307,4.1576,0.0433,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
9.2671,4.5286,0.2361,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
9.2671,4.5286,0.2361,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,MEDIUM
9.2671,4.5286,0.2361,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,MEDIUM
2.1588,4.5712,0.3988,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
2.1588,4.5712,0.3988,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW_MEDIUM
2.1588,4.5712,0.3988,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW_MEDIUM
5.283,4.5813,1.4745,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
5.283,4.5813,1.4745,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,MEDIUM
5.283,4.5813,1.4745,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,MEDIUM
4.3728,4.656,1.9612,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
4.3728,4.656,1.9612,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW_MEDIUM
4.3728,4.656,1.9612,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW_MEDIUM
0.6181,4.5741,2.1379,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.6181,4.5741,2.1379,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.6181,4.5741,2.1379,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.5461,4.4929,1.6247,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.5461,4.4929,1.6247,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.5461,4.4929,1.6247,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
11.1337,4.5586,3.7061,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
11.1337,4.5586,3.7061,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,MEDIUM
11.1337,4.5586,3.7061,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,MEDIUM
-22.2358,9.625,1.393,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-22.2358,9.625,1.393,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-22.2358,9.625,1.393,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-4.2419,9.274,-0.2957,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-4.2419,9.274,-0.2957,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-4.2419,9.274,-0.2957,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
5.0861,9.4202,0.0703,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
5.0861,9.4202,0.0703,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,MEDIUM
5.0861,9.4202,0.0703,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,MEDIUM
-5.8548,9.3698,-1.322,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-5.8548,9.3698,-1.322,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-5.8548,9.3698,-1.322,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-13.7645,9.8971,-3.5891,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-13.7645,9.8971,-3.5891,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-13.7645,9.8971,-3.5891,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.6731,9.8375,-3.7505,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.6731,9.8375,-3.7505,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.6731,9.8375,-3.7505,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
35.2372,16.2994,0.5859,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
35.2372,16.2994,0.5859,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,MEDIUM
35.2372,16.2994,0.5859,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,MEDIUM
20.9735,17.3841,1.8158,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
20.9735,17.3841,1.8158,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,MEDIUM
20.9735,17.3841,1.8158,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,MEDIUM
-21.4793,17.2546,1.9104,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-21.4793,17.2546,1.9104,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-21.4793,17.2546,1.9104,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-6.2547,17.3568,1.6588,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-6.2547,17.3568,1.6588,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-6.2547,17.3568,1.6588,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-3.4566,17.3759,0.591,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-3.4566,17.3759,0.591,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-3.4566,17.3759,0.591,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-4.0799,17.3034,0.8128,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-4.0799,17.3034,0.8128,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-4.0799,17.3034,0.8128,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
10.6771,16.6034,3.868,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
10.6771,16.6034,3.868,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,MEDIUM
10.6771,16.6034,3.868,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,MEDIUM
-0.8627,16.61,3.8443,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
-0.8627,16.61,3.8443,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW_MEDIUM
-0.8627,16.61,3.8443,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW_MEDIUM
-1.9778,11.6319,-0.8075,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.9778,11.6319,-0.8075,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.9778,11.6319,-0.8075,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-0.8878,8.2784,-3.5402,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-0.8878,8.2784,-3.5402,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-0.8878,8.2784,-3.5402,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-7.5733,5.2266,-1.802,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-7.5733,5.2266,-1.802,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-7.5733,5.2266,-1.802,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-5.1101,5.1173,-1.6589,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-5.1101,5.1173,-1.6589,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-5.1101,5.1173,-1.6589,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
0.65,5.1172,-1.1456,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
0.65,5.1172,-1.1456,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
0.65,5.1172,-1.1456,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-4.8893,5.1818,-1.2467,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-4.8893,5.1818,-1.2467,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-4.8893,5.1818,-1.2467,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
3.8797,3.412,-2.0964,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
3.8797,3.412,-2.0964,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
3.8797,3.412,-2.0964,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
-1.3072,3.395,-2.152,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
-1.3072,3.395,-2.152,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
-1.3072,3.395,-2.152,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
7.1902,4.5955,-1.006,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,HIGH
7.1902,4.5955,-1.006,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,MEDIUM
7.1902,4.5955,-1.006,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,MEDIUM
1.8535,4.6927,-0.6633,0.0,0.3657,40.5086,-17.9229,-2.3141,-0.1926,15.3184,MEDIUM_HIGH
1.8535,4.6927,-0.6633,1.1243,0.5379,28.6136,16.4514,-1.1898,-0.0204,3.4234,LOW
1.8535,4.6927,-0.6633,23.6329,0.8029,-8.7971,25.5857,21.3188,0.2446,-33.9873,LOW
